"campaignid","sample","biota.macroalgae","biota.unconsolidated","biota.seagrasses","biota.sponges","biota.consolidated","latitude","longitude","total.points.annotated"
"2014_TowedVideo","LGBDT2_2020",0,7,0,0,0,-33.57998333,115.1857167,7
"2014_TowedVideo","LGBDT2_2022",0,0,4,0,0,-33.57991667,115.1857333,4
"2014_TowedVideo","LGBDT2_2025",0,0,5,0,0,-33.57981667,115.1857833,5
"2014_TowedVideo","LGBDT2_2033",0,0,5,0,0,-33.57955,115.1858833,5
"2014_TowedVideo","LGBDT2_2035",0,0,0,0,0,-33.57948333,115.1859,0
"2014_TowedVideo","LGBDT2_2045",0,0,0,0,0,-33.57911667,115.18595,0
"2014_TowedVideo","LGBDT2_2050",0,0,10,0,0,-33.57895,115.1860167,10
"2014_TowedVideo","LGBDT2_2057",0,0,5,0,0,-33.57871667,115.1861,5
"2014_TowedVideo","LGBDT2_2061",0,0,8,0,0,-33.57856667,115.1861,8
"2014_TowedVideo","LGBDT2_2076",0,0,3,0,0,-33.57811667,115.1865333,3
"2014_TowedVideo","LGBDT2_2083",0,0,8,0,0,-33.57795,115.1867833,8
"2014_TowedVideo","LGBDT2_2087",0,0,10,0,0,-33.57783333,115.1868833,10
"2014_TowedVideo","LGBDT2_2094",0,0,13,0,0,-33.57758333,115.1869667,13
"2014_TowedVideo","LGBDT2_2099",0,0,7,0,0,-33.5774,115.1870333,7
"2014_TowedVideo","LGBDT2_2103",0,3,7,0,0,-33.57726667,115.1871,10
"2014_TowedVideo","LGBDT2_2105",0,0,10,0,0,-33.5772,115.1871,10
"2014_TowedVideo","LGBDT2_2108",0,3,7,0,0,-33.5771,115.1871667,10
"2014_TowedVideo","LGBDT2_2135",0,0,3,0,0,-33.5762,115.1875667,3
"2014_TowedVideo","LGBDT2_2141",2,0,0,0,0,-33.57596667,115.1876167,2
"2014_TowedVideo","LGBDT2_2153",0,0,13,0,0,-33.57561667,115.18785,13
"2014_TowedVideo","LGBDT2_2155",2,0,0,0,0,-33.57555,115.1879,2
"2014_TowedVideo","LGBDT2_2158",3,0,2,0,0,-33.57545,115.1879167,5
"2014_TowedVideo","LGBDT2_2162",0,2,7,0,0,-33.57531667,115.18795,9
"2014_TowedVideo","LGBDT2_2165",0,1,8,0,0,-33.57521667,115.188,9
"2014_TowedVideo","LGBDT2_2167",0,0,8,0,0,-33.57515,115.1880333,8
"2014_TowedVideo","LGBDT2_2173",0,0,0,0,0,-33.57495,115.18815,0
"2014_TowedVideo","LGBDT2_2181",3,0,7,0,0,-33.5747,115.1883,10
"2014_TowedVideo","LGBDT2_2185",0,0,5,0,0,-33.57456667,115.1883833,5
"2014_TowedVideo","LGBDT2_2191",0,2,6,0,0,-33.57436667,115.1885333,8
"2014_TowedVideo","LGBDT2_2201",0,0,1,0,0,-33.57401667,115.1885833,1
"2014_TowedVideo","LGBDT2_2218",0,0,5,0,0,-33.57345,115.1886,5
"2014_TowedVideo","LGBDT2_2261",0,5,7,0,0,-33.57201667,115.1888333,12
"2014_TowedVideo","LGBDT2_2269",5,5,0,0,0,-33.57175,115.1888833,10
"2014_TowedVideo","LGBDT2_2282",5,5,0,0,0,-33.57131667,115.1891167,10
"2014_TowedVideo","LGBDT2_2286",0,0,9,0,0,-33.57118333,115.18915,9
"2014_TowedVideo","LGBDT2_2289",0,11,0,0,0,-33.57108333,115.1891667,11
"2014_TowedVideo","LGBDT2_2296",0,8,0,0,0,-33.57086667,115.1893,8
"2014_TowedVideo","LGBDT2_2322",0,12,2,0,0,-33.57003333,115.1893,14
"2014_TowedVideo","LGBDT2_2325",0,9,1,0,0,-33.56993333,115.1892833,10
"2014_TowedVideo","LGBDT2_2342",2,9,1,0,0,-33.5694,115.1893167,12
"2014_TowedVideo","LGBDT2_2383",6,0,4,0,0,-33.56815,115.1890833,10
"2014_TowedVideo","LGBDT2_2385",5,0,2,0,0,-33.56808333,115.1890667,7
"2014_TowedVideo","LGBDT2_2411",0,1,6,0,0,-33.5673,115.18895,7
"2014_TowedVideo","LGBDT2_2414",0,0,0,0,0,-33.56721667,115.1889,0
"2014_TowedVideo","LGBDT2_2416",0,0,10,0,0,-33.56718333,115.18885,10
"2014_TowedVideo","LGBDT2_2418",0,0,0,0,0,-33.56711667,115.1888167,0
"2014_TowedVideo","LGBDT2_2424",0,0,9,0,0,-33.56693333,115.1887833,9
"2014_TowedVideo","LGBDT2_2426",0,5,3,0,0,-33.56688333,115.1887833,8
"2014_TowedVideo","LGBDT2_2428",1,7,2,0,0,-33.56681667,115.1887833,10
"2014_TowedVideo","LGBDT2_2432",3,1,3,0,0,-33.5667,115.1887833,7
"2014_TowedVideo","LGBDT2_2436",0,0,10,0,0,-33.56658333,115.1887667,10
"2014_TowedVideo","LGBDT2_2449",6,0,2,0,0,-33.56615,115.1888,8
"2014_TowedVideo","LGBDT2_2461",5,0,0,0,0,-33.56578333,115.1887667,5
"2014_TowedVideo","LGBDT2_2468",0,10,0,0,0,-33.56563333,115.1887333,10
"2014_TowedVideo","LGBDT2_2475",0,14,2,0,0,-33.56561667,115.1887333,16
"2014_TowedVideo","LGBDT2_2477",0,2,4,0,0,-33.56561667,115.1887333,6
"2014_TowedVideo","LGBDT3_0012",0,0,0,0,0,-33.604,115.21465,0
"2014_TowedVideo","LGBDT3_0043",5,0,0,0,0,-33.6037,115.2151333,5
"2014_TowedVideo","LGBDT3_0043",5,0,0,0,0,-33.6037,115.2151333,5
"2014_TowedVideo","LGBDT3_0062",10,0,0,0,0,-33.60345,115.2160333,10
"2014_TowedVideo","LGBDT3_0062",10,0,0,0,0,-33.60345,115.2160333,10
"2014_TowedVideo","LGBDT3_0062",10,0,0,0,0,-33.60345,115.2160333,10
"2014_TowedVideo","LGBDT3_0062",10,0,0,0,0,-33.60345,115.2160333,10
"2014_TowedVideo","LGBDT3_0063",8,0,0,0,0,-33.60343333,115.2160667,8
"2014_TowedVideo","LGBDT3_0063",8,0,0,0,0,-33.60343333,115.2160667,8
"2014_TowedVideo","LGBDT3_0069",0,1,5,0,0,-33.60328333,115.2163167,6
"2014_TowedVideo","LGBDT3_0069",0,1,5,0,0,-33.60328333,115.2163167,6
"2014_TowedVideo","LGBDT3_0080",0,0,1,0,0,-33.6029,115.2165833,1
"2014_TowedVideo","LGBDT3_0080",0,0,1,0,0,-33.6029,115.2165833,1
"2014_TowedVideo","LGBDT3_0087",0,0,3,0,0,-33.60258333,115.21655,3
"2014_TowedVideo","LGBDT3_0087",0,0,3,0,0,-33.60258333,115.21655,3
"2014_TowedVideo","LGBDT3_0109",0,0,14,0,0,-33.60178333,115.2169167,14
"2014_TowedVideo","LGBDT3_0109",0,0,14,0,0,-33.60178333,115.2169167,14
"2014_TowedVideo","LGBDT3_0116",0,0,0,0,0,-33.60148333,115.2168833,0
"2014_TowedVideo","LGBDT3_0116",0,0,0,0,0,-33.60148333,115.2168833,0
"2014_TowedVideo","LGBDT3_0132",0,0,19,0,0,-33.60086667,115.2169833,19
"2014_TowedVideo","LGBDT3_0132",0,0,19,0,0,-33.60086667,115.2169833,19
"2014_TowedVideo","LGBDT3_0136",0,0,13,0,0,-33.60068333,115.2170167,13
"2014_TowedVideo","LGBDT3_0136",0,0,13,0,0,-33.60068333,115.2170167,13
"2014_TowedVideo","LGBDT3_0138",0,0,5,0,0,-33.6006,115.21705,5
"2014_TowedVideo","LGBDT3_0138",0,0,5,0,0,-33.6006,115.21705,5
"2014_TowedVideo","LGBDT3_0157",2,0,8,0,0,-33.5999,115.2169833,10
"2014_TowedVideo","LGBDT3_0157",2,0,8,0,0,-33.5999,115.2169833,10
"2014_TowedVideo","LGBDT3_0161",0,0,4,0,0,-33.59973333,115.21695,4
"2014_TowedVideo","LGBDT3_0161",0,0,4,0,0,-33.59973333,115.21695,4
"2014_TowedVideo","LGBDT3_0181",0,0,9,0,0,-33.59893333,115.2168,9
"2014_TowedVideo","LGBDT3_0181",0,0,9,0,0,-33.59893333,115.2168,9
"2014_TowedVideo","LGBDT3_0192",0,0,10,0,0,-33.59851667,115.2168,10
"2014_TowedVideo","LGBDT3_0192",0,0,10,0,0,-33.59851667,115.2168,10
"2014_TowedVideo","LGBDT3_0194",0,0,11,0,0,-33.59843333,115.2167667,11
"2014_TowedVideo","LGBDT3_0194",0,0,11,0,0,-33.59843333,115.2167667,11
"2014_TowedVideo","LGBDT3_0203",0,0,10,0,0,-33.59811667,115.2166333,10
"2014_TowedVideo","LGBDT3_0203",0,0,10,0,0,-33.59811667,115.2166333,10
"2014_TowedVideo","LGBDT3_0205",0,0,17,0,0,-33.59803333,115.2166333,17
"2014_TowedVideo","LGBDT3_0205",0,0,17,0,0,-33.59803333,115.2166333,17
"2014_TowedVideo","LGBDT3_0209",0,0,12,0,0,-33.59788333,115.21655,12
"2014_TowedVideo","LGBDT3_0209",0,0,12,0,0,-33.59788333,115.21655,12
"2014_TowedVideo","LGBDT3_0211",5,0,2,0,0,-33.59781667,115.2165167,7
"2014_TowedVideo","LGBDT3_0211",5,0,2,0,0,-33.59781667,115.2165167,7
"2014_TowedVideo","LGBDT3_0216",3,0,9,0,0,-33.59763333,115.2164833,12
"2014_TowedVideo","LGBDT3_0216",3,0,9,0,0,-33.59763333,115.2164833,12
"2014_TowedVideo","LGBDT3_0235",0,0,10,0,0,-33.59696667,115.21615,10
"2014_TowedVideo","LGBDT3_0235",0,0,10,0,0,-33.59696667,115.21615,10
"2014_TowedVideo","LGBDT3_0240",0,0,0,0,0,-33.5968,115.21605,0
"2014_TowedVideo","LGBDT3_0240",0,0,0,0,0,-33.5968,115.21605,0
"2014_TowedVideo","LGBDT3_0249",0,0,8,0,0,-33.59646667,115.21605,8
"2014_TowedVideo","LGBDT3_0249",0,0,8,0,0,-33.59646667,115.21605,8
"2014_TowedVideo","LGBDT3_0251",0,0,13,0,0,-33.59638333,115.21605,13
"2014_TowedVideo","LGBDT3_0251",0,0,13,0,0,-33.59646667,115.21605,13
"2014_TowedVideo","LGBDT3_0259",0,0,7,0,0,-33.59611667,115.2160167,7
"2014_TowedVideo","LGBDT3_0261",0,0,3,0,0,-33.59601667,115.2160333,3
"2014_TowedVideo","LGBDT3_0312",0,5,4,0,0,-33.59421667,115.2165167,9
"2014_TowedVideo","LGBDT3_0315",0,6,2,0,0,-33.5941,115.2165333,8
"2014_TowedVideo","LGBDT3_0323",0,3,7,0,0,-33.5938,115.2164333,10
"2014_TowedVideo","LGBDT3_0332",3,0,2,0,0,-33.59346667,115.2163167,5
"2014_TowedVideo","LGBDT3_0366",0,0,4,0,0,-33.59316667,115.2165667,4
"2014_TowedVideo","LGBDT3_0373",0,1,10,0,0,-33.5929,115.2165333,11
"2014_TowedVideo","LGBDT3_0381",0,1,11,0,0,-33.59261667,115.2164,12
"2014_TowedVideo","LGBDT3_0385",4,0,0,0,0,-33.59245,115.2163333,4
"2014_TowedVideo","LGBDT3_0390",0,1,9,0,0,-33.59225,115.2163,10
"2014_TowedVideo","LGBDT3_0400",0,9,0,0,0,-33.59186667,115.2162333,9
"2014_TowedVideo","LGBDT3_0424",0,0,1,0,0,-33.59091667,115.2161,1
"2014_TowedVideo","LGBDT3_0426",0,0,3,0,0,-33.59083333,115.2161,3
"2014_TowedVideo","LGBDT3_0435",0,0,5,0,0,-33.59051667,115.2161,5
"2014_TowedVideo","LGBDT3_0444",0,0,6,4,0,-33.59018333,115.216,10
"2014_TowedVideo","LGBDT3_0461",0,0,5,0,0,-33.58951667,115.2157167,5
"2014_TowedVideo","LGBDT3_0481",0,0,10,0,0,-33.58878333,115.2155833,10
"2014_TowedVideo","LGBDT3_0503",0,0,5,0,0,-33.588,115.2152667,5
"2014_TowedVideo","LGBDT3_0509",0,0,9,0,0,-33.58778333,115.2152167,9
"2014_TowedVideo","LGBDT3_0518",0,1,9,0,0,-33.58745,115.2150667,10
"2014_TowedVideo","LGBDT3_0522",0,1,12,0,0,-33.5873,115.21505,13
"2014_TowedVideo","LGBDT3_0526",0,9,1,0,0,-33.58713333,115.215,10
"2014_TowedVideo","LGBDT3_0539",0,0,10,0,0,-33.58665,115.21485,10
"2014_TowedVideo","LGBDT3_0562",0,2,8,0,0,-33.58583333,115.2145333,10
"2014_TowedVideo","LGBDT3_0617",0,10,0,0,0,-33.58388333,115.2135333,10
"2014_TowedVideo","LGBDT3_0635",0,10,0,0,0,-33.5832,115.2133167,10
"2014_TowedVideo","LGBDT3_0662",0,0,5,0,0,-33.58221667,115.2129667,5
"2014_TowedVideo","LGBDT3_0686",0,0,10,0,0,-33.5814,115.2127167,10
"2014_TowedVideo","LGBDT3_0688",0,0,5,0,0,-33.58131667,115.2126833,5
"2014_TowedVideo","LGBDT3_0690",4,0,0,0,0,-33.58126667,115.2126333,4
"2014_TowedVideo","LGBDT3_0696",0,0,2,0,0,-33.58101667,115.2127167,2
"2014_TowedVideo","LGBDT3_0711",5,0,6,0,0,-33.58048333,115.2127667,11
"2014_TowedVideo","LGBDT3_0714",0,0,5,0,0,-33.58036667,115.21275,5
"2014_TowedVideo","LGBDT3_0724",0,0,10,0,0,-33.58,115.2126667,10
"2014_TowedVideo","LGBDT3_0728",0,0,8,0,0,-33.57985,115.2126167,8
"2014_TowedVideo","LGBDT3_0753",0,0,10,0,0,-33.57891667,115.2124167,10
"2014_TowedVideo","LGBDT3_0780",0,3,0,0,0,-33.57795,115.21275,3
"2014_TowedVideo","LGBDT3_0791",0,4,5,0,0,-33.57758333,115.21285,9
"2014_TowedVideo","LGBDT3_0803",0,10,0,0,0,-33.57713333,115.2128333,10
"2014_TowedVideo","LGBDT3_0809",0,10,0,0,0,-33.57693333,115.2129833,10
"2014_TowedVideo","LGBDT3_0815",0,10,0,0,0,-33.57675,115.21315,10
"2014_TowedVideo","LGBDT3_0822",0,10,0,0,0,-33.57648333,115.2132,10
"2014_TowedVideo","LGBDT3_0824",0,10,0,0,0,-33.57641667,115.2132,10
"2014_TowedVideo","LGBDT3_0833",0,13,0,0,0,-33.57608333,115.2132167,13
"2014_TowedVideo","LGBDT3_0837",0,7,3,0,0,-33.57593333,115.21325,10
"2014_TowedVideo","LGBDT3_0856",0,9,0,0,0,-33.5753,115.2134,9
"2014_TowedVideo","LGBDT3_0860",0,5,3,0,0,-33.57515,115.2134333,8
"2014_TowedVideo","LGBDT3_0869",0,9,0,0,0,-33.57483333,115.2134833,9
"2014_TowedVideo","LGBDT3_0873",0,6,1,0,0,-33.5747,115.21345,7
"2014_TowedVideo","LGBDT3_0875",0,8,2,0,0,-33.57461667,115.2134667,10
"2014_TowedVideo","LGBDT3_0882",0,10,0,0,0,-33.57435,115.2134333,10
"2014_TowedVideo","LGBDT3_0884",0,10,0,0,0,-33.5743,115.2134167,10
"2014_TowedVideo","LGBDT3_0900",0,0,10,0,0,-33.5737,115.2133,10
"2014_TowedVideo","LGBDT3_0902",0,3,4,0,0,-33.57363333,115.2133167,7
"2014_TowedVideo","LGBDT3_0937",0,0,10,0,0,-33.57241667,115.2129333,10
"2014_TowedVideo","LGBDT3_0939",0,2,3,0,0,-33.57235,115.2129167,5
"2014_TowedVideo","LGBDT3_0950",0,8,2,0,0,-33.57193333,115.2128667,10
"2014_TowedVideo","LGBDT3_0963",0,8,0,0,0,-33.5715,115.2128833,8
"2014_TowedVideo","LGBDT3_0965",0,0,0,1,0,-33.57143333,115.2128833,1
"2014_TowedVideo","LGBDT3_0969",0,1,5,0,0,-33.57125,115.2129167,6
"2014_TowedVideo","LGBDT3_0971",0,2,2,0,0,-33.5712,115.21295,4
"2014_TowedVideo","LGBDT3_0973",0,0,10,0,0,-33.57113333,115.213,10
"2014_TowedVideo","LGBDT3_0975",0,0,10,0,0,-33.57106667,115.2130333,10
"2014_TowedVideo","LGBDT3_0983",0,1,9,0,0,-33.5708,115.2129333,10
"2014_TowedVideo","LGBDT3_0987",0,1,9,0,0,-33.57068333,115.2128833,10
"2014_TowedVideo","LGBDT3_0991",0,0,10,0,0,-33.57053333,115.2128667,10
"2014_TowedVideo","LGBDT3_0993",0,1,4,0,0,-33.57046667,115.21285,5
"2014_TowedVideo","LGBDT3_1007",0,10,0,0,0,-33.57001667,115.21285,10
"2014_TowedVideo","LGBDT3_1009",0,10,0,0,0,-33.56991667,115.2128167,10
"2014_TowedVideo","LGBDT3_1017",0,7,3,0,0,-33.56966667,115.2127333,10
"2014_TowedVideo","LGBDT3_1019",0,3,2,0,0,-33.5696,115.2127667,5
"2014_TowedVideo","LGBDT3_1022",5,0,0,0,0,-33.56948333,115.21285,5
"2014_TowedVideo","LGBDT3_1023",5,0,0,0,0,-33.56945,115.2128333,5
"2014_TowedVideo","LGBDT3_1025",5,0,0,0,0,-33.56936667,115.2128333,5
"2014_TowedVideo","LGBDT3_1027",0,0,8,0,0,-33.56931667,115.2128167,8
"2014_TowedVideo","LGBDT3_1042",7,0,0,0,0,-33.56881667,115.2126,7
"2014_TowedVideo","LGBDT3_1044",0,0,8,0,0,-33.56873333,115.2125833,8
"2014_TowedVideo","LGBDT3_1046",0,0,5,0,0,-33.56868333,115.2125667,5
"2014_TowedVideo","LGBDT3_1048",0,0,9,0,0,-33.5686,115.2125333,9
"2014_TowedVideo","LGBDT3_1052",0,9,0,0,0,-33.56848333,115.2125167,9
"2014_TowedVideo","LGBDT3_1054",0,7,3,0,0,-33.5684,115.2124833,10
"2014_TowedVideo","LGBDT3_1058",5,2,3,0,0,-33.56826667,115.2124167,10
"2014_TowedVideo","LGBDT3_1060",10,0,0,0,0,-33.5682,115.2123667,10
"2014_TowedVideo","LGBDT3_1068",0,5,0,0,0,-33.56796667,115.2122833,5
"2014_TowedVideo","LGBDT3_1070",0,0,6,0,0,-33.56788333,115.2122833,6
"2014_TowedVideo","LGBDT3_1072",0,2,3,0,0,-33.5678,115.2122667,5
"2014_TowedVideo","LGBDT3_1080",2,0,0,0,0,-33.56753333,115.2122667,2
"2014_TowedVideo","LGBDT3_1086",6,0,3,0,0,-33.56731667,115.21225,9
"2014_TowedVideo","LGBDT3_1089",0,10,0,0,0,-33.56721667,115.2122333,10
"2014_TowedVideo","LGBDT3_1091",0,8,2,0,0,-33.56716667,115.2122,10
"2014_TowedVideo","LGBDT3_1093",0,10,0,0,0,-33.56708333,115.2122,10
"2014_TowedVideo","LGBDT3_1100",0,10,0,0,0,-33.56686667,115.2121833,10
"2014_TowedVideo","LGBDT3_1105",0,1,9,0,0,-33.56668333,115.2122167,10
"2014_TowedVideo","LGBDT3_1107",0,1,1,0,0,-33.56661667,115.2122,2
"2014_TowedVideo","LGBDT3_1109",0,0,10,0,0,-33.56655,115.2121667,10
"2014_TowedVideo","LGBDT3_1127",0,9,0,0,0,-33.56595,115.2119667,9
"2014_TowedVideo","LGBDT3_1129",0,5,5,0,0,-33.5659,115.2119667,10
"2014_TowedVideo","LGBDT3_1141",0,2,3,0,0,-33.56548333,115.2118667,5
"2014_TowedVideo","LGBDT3_1142",0,0,4,0,0,-33.56543333,115.2118667,4
"2014_TowedVideo","LGBDT3_1147",0,0,5,0,0,-33.5653,115.2118333,5
"2014_TowedVideo","LGBDT3_1155",0,0,1,0,0,-33.56501667,115.2118,1
"2014_TowedVideo","LGBDT3_1160",0,1,13,0,0,-33.56488333,115.2117333,14
"2014_TowedVideo","LGBDT3_1160",0,1,13,0,0,-33.56488333,115.2117333,14
"2014_TowedVideo","LGBDT3_1162",10,0,0,0,0,-33.56483333,115.2117,10
"2014_TowedVideo","LGBDT3_1164",10,0,0,0,0,-33.56475,115.2116833,10
"2014_TowedVideo","LGBDT3_1169",1,13,0,0,0,-33.5646,115.2116167,14
"2014_TowedVideo","LGBDT3_1171",0,0,9,0,0,-33.56455,115.2116,9
"2014_TowedVideo","LGBDT3_1174",0,0,5,0,0,-33.56441667,115.21155,5
"2014_TowedVideo","LGBDT3_1176",0,2,6,0,0,-33.56438333,115.2115333,8
"2014_TowedVideo","LGBDT3_1183",0,0,0,2,0,-33.56418333,115.2114167,2
"2014_TowedVideo","LGBDT3_1185",6,0,4,0,0,-33.56411667,115.2114167,10
"2014_TowedVideo","LGBDT3_1190",0,2,4,0,0,-33.56393333,115.21145,6
"2014_TowedVideo","LGBDT3_1197",0,2,8,0,0,-33.56373333,115.2114,10
"2014_TowedVideo","LGBDT3_1203",0,0,5,0,0,-33.56351667,115.2114,5
"2014_TowedVideo","LGBDT3_1205",0,1,9,0,0,-33.5635,115.2114,10
"2014_TowedVideo","LGBDT3_1210",0,9,1,0,0,-33.56333333,115.2113,10
"2014_TowedVideo","LGBDT3_1216",0,10,0,0,0,-33.56318333,115.2111667,10
"2014_TowedVideo","LGBDT3_1385",0,0,10,0,0,-33.64816667,115.21145,10
"2014_TowedVideo","LGBDT3_1390",0,0,10,0,0,-33.64785,115.2114833,10
"2014_TowedVideo","LGBDT3_1392",0,0,10,0,0,-33.64766667,115.2115167,10
"2014_TowedVideo","LGBDT3_1393",1,0,10,0,0,-33.64758333,115.2115333,11
"2014_TowedVideo","LGBDT3_1395",0,0,10,0,0,-33.64738333,115.2115333,10
"2014_TowedVideo","LGBDT3_1405",0,6,9,0,0,-33.64685,115.2116333,15
"2014_TowedVideo","LGBDT3_1408",0,0,14,0,0,-33.6467,115.2117167,14
"2014_TowedVideo","LGBDT3_1413",0,0,11,0,0,-33.64646667,115.21185,11
"2014_TowedVideo","LGBDT3_1416",0,0,15,0,0,-33.64626667,115.2119,15
"2014_TowedVideo","LGBDT3_1428",0,0,10,0,0,-33.64583333,115.2120333,10
"2014_TowedVideo","LGBDT3_1431",0,0,11,0,0,-33.64573333,115.21205,11
"2014_TowedVideo","LGBDT3_1434",0,0,11,0,0,-33.64563333,115.2120667,11
"2014_TowedVideo","LGBDT3_1437",0,0,12,0,0,-33.64553333,115.2120667,12
"2014_TowedVideo","LGBDT3_1440",0,0,12,0,0,-33.64543333,115.212,12
"2014_TowedVideo","LGBDT3_1442",0,0,9,0,0,-33.64535,115.2119333,9
"2014_TowedVideo","LGBDT3_1449",0,0,12,0,0,-33.64506667,115.2119167,12
"2014_TowedVideo","LGBDT3_1462",0,0,10,0,0,-33.64453333,115.2122333,10
"2014_TowedVideo","LGBDT3_1465",0,0,9,0,0,-33.64445,115.2123333,9
"2014_TowedVideo","LGBDT3_1470",0,0,10,0,0,-33.64431667,115.2125167,10
"2014_TowedVideo","LGBDT3_1482",0,0,11,0,0,-33.64393333,115.2128667,11
"2014_TowedVideo","LGBDT3_1485",0,0,10,0,0,-33.6438,115.2129333,10
"2014_TowedVideo","LGBDT3_1490",0,0,12,0,0,-33.6436,115.213,12
"2014_TowedVideo","LGBDT3_1497",0,2,10,0,0,-33.64333333,115.2130833,12
"2014_TowedVideo","LGBDT3_1509",0,0,13,0,0,-33.64286667,115.2132167,13
"2014_TowedVideo","LGBDT3_1519",0,0,14,0,0,-33.64245,115.2131833,14
"2014_TowedVideo","LGBDT3_1531",0,0,10,0,0,-33.64196667,115.2132833,10
"2014_TowedVideo","LGBDT3_1541",0,0,12,0,0,-33.64161667,115.2134333,12
"2014_TowedVideo","LGBDT3_1548",0,0,13,0,0,-33.64135,115.2134833,13
"2014_TowedVideo","LGBDT3_1553",0,0,12,0,0,-33.64116667,115.21355,12
"2014_TowedVideo","LGBDT3_1556",0,0,14,0,0,-33.64105,115.2136,14
"2014_TowedVideo","LGBDT3_1558",0,0,10,0,0,-33.64098333,115.2136167,10
"2014_TowedVideo","LGBDT3_1561",0,0,12,0,0,-33.64088333,115.2136667,12
"2014_TowedVideo","LGBDT3_1564",0,0,14,0,0,-33.64076667,115.2137167,14
"2014_TowedVideo","LGBDT3_1569",0,0,11,0,0,-33.6406,115.2137833,11
"2014_TowedVideo","LGBDT3_1574",0,0,10,0,0,-33.64043333,115.2138333,10
"2014_TowedVideo","LGBDT3_1576",0,0,10,0,0,-33.64035,115.21385,10
"2014_TowedVideo","LGBDT3_1581",0,0,12,0,0,-33.64018333,115.2139167,12
"2014_TowedVideo","LGBDT3_1586",0,0,10,0,0,-33.64,115.2139667,10
"2014_TowedVideo","LGBDT3_1589",0,0,10,0,0,-33.6399,115.214,10
"2014_TowedVideo","LGBDT3_1591",0,0,10,0,0,-33.63981667,115.2140167,10
"2014_TowedVideo","LGBDT3_1594",0,0,12,0,0,-33.63971667,115.2140167,12
"2014_TowedVideo","LGBDT3_1602",0,0,11,0,0,-33.63938333,115.2139833,11
"2014_TowedVideo","LGBDT3_1609",0,0,10,0,0,-33.6391,115.214,10
"2014_TowedVideo","LGBDT3_1616",0,0,13,0,0,-33.63881667,115.2139667,13
"2014_TowedVideo","LGBDT3_1621",0,0,9,0,0,-33.63861667,115.2139667,9
"2014_TowedVideo","LGBDT3_1629",0,0,10,0,0,-33.63828333,115.2139667,10
"2014_TowedVideo","LGBDT3_1632",1,0,10,0,0,-33.63815,115.2139833,11
"2014_TowedVideo","LGBDT3_1634",0,0,8,0,0,-33.63806667,115.2139833,8
"2014_TowedVideo","LGBDT3_1643",0,0,12,0,0,-33.63763333,115.2140333,12
"2014_TowedVideo","LGBDT3_1648",0,0,12,0,0,-33.63738333,115.21405,12
"2014_TowedVideo","LGBDT3_1661",0,0,12,0,0,-33.63685,115.2141167,12
"2014_TowedVideo","LGBDT3_1668",0,0,10,0,0,-33.6366,115.2141833,10
"2014_TowedVideo","LGBDT3_1670",0,0,12,0,0,-33.63651667,115.2142,12
"2014_TowedVideo","LGBDT3_1682",0,0,10,0,0,-33.63608333,115.21435,10
"2014_TowedVideo","LGBDT3_1692",0,1,6,0,0,-33.6357,115.21435,7
"2014_TowedVideo","LGBDT3_1694",0,0,1,0,0,-33.63563333,115.21435,1
"2014_TowedVideo","LGBDT3_1704",1,2,6,0,0,-33.63523333,115.2142833,9
"2014_TowedVideo","LGBDT3_1709",0,0,14,0,0,-33.63505,115.2142667,14
"2014_TowedVideo","LGBDT3_1714",0,0,8,0,0,-33.63486667,115.2143,8
"2014_TowedVideo","LGBDT3_1716",0,0,9,0,0,-33.63478333,115.2143333,9
"2014_TowedVideo","LGBDT3_1718",1,0,10,0,0,-33.63473333,115.21435,11
"2014_TowedVideo","LGBDT3_1724",0,4,5,0,0,-33.6345,115.2144,9
"2014_TowedVideo","LGBDT3_1726",0,0,12,0,0,-33.63443333,115.2144167,12
"2014_TowedVideo","LGBDT3_1729",0,0,11,0,0,-33.63431667,115.2144167,11
"2014_TowedVideo","LGBDT3_1730",0,0,12,0,0,-33.63426667,115.2144,12
"2014_TowedVideo","LGBDT3_1735",0,0,10,0,0,-33.63406667,115.2144,10
"2014_TowedVideo","LGBDT3_1740",0,0,15,0,0,-33.63386667,115.2144333,15
"2014_TowedVideo","LGBDT3_1745",0,0,10,0,0,-33.63365,115.2144833,10
"2014_TowedVideo","LGBDT3_1755",0,0,10,0,0,-33.63325,115.21455,10
"2014_TowedVideo","LGBDT3_1760",0,0,10,0,0,-33.63305,115.2145833,10
"2014_TowedVideo","LGBDT3_1762",0,10,0,0,0,-33.63296667,115.2146,10
"2014_TowedVideo","LGBDT3_1778",0,0,10,0,0,-33.63231667,115.2145833,10
"2014_TowedVideo","LGBDT3_1781",0,0,10,0,0,-33.63218333,115.2146,10
"2014_TowedVideo","LGBDT3_1786",2,0,6,0,0,-33.63198333,115.2146333,8
"2014_TowedVideo","LGBDT3_1791",0,0,5,0,0,-33.63181667,115.2146167,5
"2014_TowedVideo","LGBDT3_1801",0,0,9,0,0,-33.63143333,115.2146,9
"2014_TowedVideo","LGBDT3_1804",0,0,10,0,0,-33.63133333,115.2146,10
"2014_TowedVideo","LGBDT3_1807",2,0,8,0,0,-33.63121667,115.2146,10
"2014_TowedVideo","LGBDT3_1822",0,0,10,0,0,-33.63066667,115.2146,10
"2014_TowedVideo","LGBDT3_1825",0,0,11,0,0,-33.63056667,115.2146167,11
