"campaignid","sample","filename","period","periodtime","family","genus","species","maxn","latitude","longitude","date","time","location","site","depth","observer","successful.count","successful.length","raw.hdd.number","con.hdd.number","commonwealth.zone","status"
"2014-12_Geographe.Bay_stereoBRUVs","102","102_L25.avi","1","25.72461","Scorpididae","Tilodon","sexfasciatus",1,-33.5185,115.1196,"9/12/2014","12:39:00","Geographe Bay","Geographe Bay","34.4","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","102","102_L25.avi","1","24.17028","Sillaginidae","Sillago","spp",5,-33.5185,115.1196,"9/12/2014","12:39:00","Geographe Bay","Geographe Bay","34.4","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","102","102_L25.avi","1","52.59815","Trygonorrhinidae","Trygonorrhina","dumerilii",3,-33.5185,115.1196,"9/12/2014","12:39:00","Geographe Bay","Geographe Bay","34.4","Hayley","Yes",NA,NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","103","103_L13.avi","1","39.91603","Carangidae","Pseudocaranx","spp",8,-33.4581,115.4547,"11/12/2014","13:12:00","Geographe Bay","Geographe Bay","18.4","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","103","103_L13.avi","1","51.51040","Gerreidae","Parequula","melbournensis",39,-33.4581,115.4547,"11/12/2014","13:12:00","Geographe Bay","Geographe Bay","18.4","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","103","103_L13.avi","1","50.93482","Glaucosomatidae","Glaucosoma","hebraicum",1,-33.4581,115.4547,"11/12/2014","13:12:00","Geographe Bay","Geographe Bay","18.4","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","103","103_L13.avi","1","34.23980","Labridae","Austrolabrus","maculatus",1,-33.4581,115.4547,"11/12/2014","13:12:00","Geographe Bay","Geographe Bay","18.4","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","103","103_L13.avi","1","33.48793","Labridae","Coris","auricularis",23,-33.4581,115.4547,"11/12/2014","13:12:00","Geographe Bay","Geographe Bay","18.4","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","103","103_L13.avi","1","15.23524","Labridae","Notolabrus","parilus",1,-33.4581,115.4547,"11/12/2014","13:12:00","Geographe Bay","Geographe Bay","18.4","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","103","103_L13.avi","1","8.27939","Labridae","Ophthalmolepis","lineolatus",2,-33.4581,115.4547,"11/12/2014","13:12:00","Geographe Bay","Geographe Bay","18.4","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","103","103_L13.avi","1","25.84307","Monacanthidae","Scobinichthys","granulatus",2,-33.4581,115.4547,"11/12/2014","13:12:00","Geographe Bay","Geographe Bay","18.4","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","103","103_L13.avi","1","0.05784","Mullidae","Upeneichthys","vlamingii",1,-33.4581,115.4547,"11/12/2014","13:12:00","Geographe Bay","Geographe Bay","18.4","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","103","103_L13.avi","1","19.12857","Odacidae","Heteroscarus","acroptilus",1,-33.4581,115.4547,"11/12/2014","13:12:00","Geographe Bay","Geographe Bay","18.4","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","103","103_L13.avi","1","52.04760","Pempherididae","Pempheris","klunzingeri",66,-33.4581,115.4547,"11/12/2014","13:12:00","Geographe Bay","Geographe Bay","18.4","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","103","103_L13.avi","1","26.41030","Scorpididae","Neatypus","obliquus",5,-33.4581,115.4547,"11/12/2014","13:12:00","Geographe Bay","Geographe Bay","18.4","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","103","103_L13.avi","1","12.31787","Sillaginidae","Sillaginodes","punctatus",1,-33.4581,115.4547,"11/12/2014","13:12:00","Geographe Bay","Geographe Bay","18.4","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","103","103_L13.avi","1","35.70737","Sparidae","Chrysophrys","auratus",1,-33.4581,115.4547,"11/12/2014","13:12:00","Geographe Bay","Geographe Bay","18.4","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","103","103_L13.avi","1","36.25792","Trygonorrhinidae","Trygonorrhina","dumerilii",1,-33.4581,115.4547,"11/12/2014","13:12:00","Geographe Bay","Geographe Bay","18.4","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","1038","1038_L9.avi","1","11.67668","Gerreidae","Parequula","melbournensis",13,-33.5333,115.42,"16/12/2014","15:33:00","Geographe Bay","Geographe Bay","13.9","Daphne","Yes",NA,NA,"5","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","1038","1038_L9.avi","1","46.59493","Labridae","Austrolabrus","maculatus",2,-33.5333,115.42,"16/12/2014","15:33:00","Geographe Bay","Geographe Bay","13.9","Daphne","Yes",NA,NA,"5","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","1038","1038_L9.avi","1","14.89211","Labridae","Coris","auricularis",3,-33.5333,115.42,"16/12/2014","15:33:00","Geographe Bay","Geographe Bay","13.9","Daphne","Yes",NA,NA,"5","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","1038","1038_L9.avi","1","37.57702","Labridae","Eupetrichthys","angustipes",1,-33.5333,115.42,"16/12/2014","15:33:00","Geographe Bay","Geographe Bay","13.9","Daphne","Yes",NA,NA,"5","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","1038","1038_L9.avi","1","40.44266","Labridae","Notolabrus","parilus",1,-33.5333,115.42,"16/12/2014","15:33:00","Geographe Bay","Geographe Bay","13.9","Daphne","Yes",NA,NA,"5","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","1038","1038_L9.avi","1","1.05439","Labridae","Ophthalmolepis","lineolatus",1,-33.5333,115.42,"16/12/2014","15:33:00","Geographe Bay","Geographe Bay","13.9","Daphne","Yes",NA,NA,"5","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","1038","1038_L9.avi","1","12.60928","Labridae","Pictilabrus","laticlavius",1,-33.5333,115.42,"16/12/2014","15:33:00","Geographe Bay","Geographe Bay","13.9","Daphne","Yes",NA,NA,"5","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","1038","1038_L9.avi","1","30.33867","Monacanthidae","Acanthaluteres","vittiger",1,-33.5333,115.42,"16/12/2014","15:33:00","Geographe Bay","Geographe Bay","13.9","Daphne","Yes",NA,NA,"5","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","1038","1038_L9.avi","1","0.47826","Mullidae","Upeneichthys","vlamingii",1,-33.5333,115.42,"16/12/2014","15:33:00","Geographe Bay","Geographe Bay","13.9","Daphne","Yes",NA,NA,"5","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","1038","1038_L9.avi","1","49.00734","Odacidae","Heteroscarus","acroptilus",1,-33.5333,115.42,"16/12/2014","15:33:00","Geographe Bay","Geographe Bay","13.9","Daphne","Yes",NA,NA,"5","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","1038","1038_L9.avi","1","43.59193","Ostraciidae","Anoplocapros","lenticularis",1,-33.5333,115.42,"16/12/2014","15:33:00","Geographe Bay","Geographe Bay","13.9","Daphne","Yes",NA,NA,"5","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","1038","1038_L9.avi","1","0.62062","Pempherididae","Pempheris","klunzingeri",1,-33.5333,115.42,"16/12/2014","15:33:00","Geographe Bay","Geographe Bay","13.9","Daphne","Yes",NA,NA,"5","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","1038","1038_L9.avi","1","17.57035","Sillaginidae","Sillaginodes","punctatus",1,-33.5333,115.42,"16/12/2014","15:33:00","Geographe Bay","Geographe Bay","13.9","Daphne","Yes",NA,NA,"5","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","104","104_R10.avi","1","28.52464","Carangidae","Pseudocaranx","spp",2,-33.4597,115.2451,"9/12/2014","10:04:00","Geographe Bay","Geographe Bay","33.3","Molly","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","104","104_R10.avi","1","26.57880","Dasyatidae","Bathytoshia","brevicaudata",1,-33.4597,115.2451,"9/12/2014","10:04:00","Geographe Bay","Geographe Bay","33.3","Molly","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","104","104_R10.avi","1","14.79591","Enoplosidae","Enoplosus","armatus",1,-33.4597,115.2451,"9/12/2014","10:04:00","Geographe Bay","Geographe Bay","33.3","Molly","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","104","104_R10.avi","1","8.69592","Gerreidae","Parequula","melbournensis",3,-33.4597,115.2451,"9/12/2014","10:04:00","Geographe Bay","Geographe Bay","33.3","Molly","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","104","104_R10.avi","1","55.77800","Heterodontidae","Heterodontus","portusjacksoni",1,-33.4597,115.2451,"9/12/2014","10:04:00","Geographe Bay","Geographe Bay","33.3","Molly","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","104","104_R10.avi","1","46.50261","Labridae","Coris","auricularis",8,-33.4597,115.2451,"9/12/2014","10:04:00","Geographe Bay","Geographe Bay","33.3","Molly","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","104","104_R10.avi","1","0.58559","Labridae","Eupetrichthys","angustipes",1,-33.4597,115.2451,"9/12/2014","10:04:00","Geographe Bay","Geographe Bay","33.3","Molly","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","104","104_R10.avi","1","43.62251","Labridae","Ophthalmolepis","lineolatus",5,-33.4597,115.2451,"9/12/2014","10:04:00","Geographe Bay","Geographe Bay","33.3","Molly","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","104","104_R10.avi","1","17.84952","Mullidae","Parupeneus","chrysopleuron",1,-33.4597,115.2451,"9/12/2014","10:04:00","Geographe Bay","Geographe Bay","33.3","Molly","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","104","104_R10.avi","1","34.72194","Myliobatidae","Myliobatis","tenuicaudatus",1,-33.4597,115.2451,"9/12/2014","10:04:00","Geographe Bay","Geographe Bay","33.3","Molly","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","104","104_R10.avi","1","5.19520","Pinguipedidae","Parapercis","haackei",2,-33.4597,115.2451,"9/12/2014","10:04:00","Geographe Bay","Geographe Bay","33.3","Molly","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","104","104_R10.avi","1","1.99755","Pinguipedidae","Parapercis","ramsayi",1,-33.4597,115.2451,"9/12/2014","10:04:00","Geographe Bay","Geographe Bay","33.3","Molly","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","104","104_R10.avi","1","13.19764","Scorpididae","Neatypus","obliquus",26,-33.4597,115.2451,"9/12/2014","10:04:00","Geographe Bay","Geographe Bay","33.3","Molly","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","104","104_R10.avi","1","20.68457","Sparidae","Chrysophrys","auratus",1,-33.4597,115.2451,"9/12/2014","10:04:00","Geographe Bay","Geographe Bay","33.3","Molly","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","104","104_R10.avi","1","23.82271","Trygonorrhinidae","Trygonorrhina","dumerilii",1,-33.4597,115.2451,"9/12/2014","10:04:00","Geographe Bay","Geographe Bay","33.3","Molly","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","104","104_R10.avi","1","9.06462","Urolophidae","Trygonoptera","spp",1,-33.4597,115.2451,"9/12/2014","10:04:00","Geographe Bay","Geographe Bay","33.3","Molly","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","106","106_L25.avi","1","10.48493","Gerreidae","Parequula","melbournensis",1,-33.5783,115.3451,"12/12/2014","11:27:00","Geographe Bay","Geographe Bay","13.5","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","106","106_L25.avi","1","35.98765","Labridae","Coris","auricularis",5,-33.5783,115.3451,"12/12/2014","11:27:00","Geographe Bay","Geographe Bay","13.5","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","106","106_L25.avi","1","4.74586","Labridae","Eupetrichthys","angustipes",1,-33.5783,115.3451,"12/12/2014","11:27:00","Geographe Bay","Geographe Bay","13.5","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","106","106_L25.avi","1","24.48782","Labridae","Halichoeres","brownfieldi",1,-33.5783,115.3451,"12/12/2014","11:27:00","Geographe Bay","Geographe Bay","13.5","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","106","106_L25.avi","1","33.35113","Labridae","Notolabrus","parilus",2,-33.5783,115.3451,"12/12/2014","11:27:00","Geographe Bay","Geographe Bay","13.5","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","106","106_L25.avi","1","18.48571","Labridae","Ophthalmolepis","lineolatus",7,-33.5783,115.3451,"12/12/2014","11:27:00","Geographe Bay","Geographe Bay","13.5","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","106","106_L25.avi","1","1.76788","Monacanthidae","Scobinichthys","granulatus",2,-33.5783,115.3451,"12/12/2014","11:27:00","Geographe Bay","Geographe Bay","13.5","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","106","106_L25.avi","1","16.45534","Mullidae","Upeneichthys","vlamingii",1,-33.5783,115.3451,"12/12/2014","11:27:00","Geographe Bay","Geographe Bay","13.5","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","106","106_L25.avi","1","28.91002","Trygonorrhinidae","Trygonorrhina","dumerilii",2,-33.5783,115.3451,"12/12/2014","11:27:00","Geographe Bay","Geographe Bay","13.5","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","107","107_L15.avi","1","22.57925","Gerreidae","Parequula","melbournensis",25,-33.5833,115.1881,"9/12/2014","9:25:00","Geographe Bay","Geographe Bay","29.3","Molly","Yes","No",NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","107","107_L15.avi","1","11.87132","Heterodontidae","Heterodontus","portusjacksoni",1,-33.5833,115.1881,"9/12/2014","9:25:00","Geographe Bay","Geographe Bay","29.3","Molly","Yes","No",NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","107","107_L15.avi","1","1.23290","Labridae","Austrolabrus","maculatus",2,-33.5833,115.1881,"9/12/2014","9:25:00","Geographe Bay","Geographe Bay","29.3","Molly","Yes","No",NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","107","107_L15.avi","1","46.80013","Labridae","Coris","auricularis",18,-33.5833,115.1881,"9/12/2014","9:25:00","Geographe Bay","Geographe Bay","29.3","Molly","Yes","No",NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","107","107_L15.avi","1","24.04015","Labridae","Eupetrichthys","angustipes",1,-33.5833,115.1881,"9/12/2014","9:25:00","Geographe Bay","Geographe Bay","29.3","Molly","Yes","No",NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","107","107_L15.avi","1","27.57758","Mullidae","Upeneichthys","vlamingii",2,-33.5833,115.1881,"9/12/2014","9:25:00","Geographe Bay","Geographe Bay","29.3","Molly","Yes","No",NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","107","107_L15.avi","1","35.47659","Myliobatidae","Myliobatis","tenuicaudatus",1,-33.5833,115.1881,"9/12/2014","9:25:00","Geographe Bay","Geographe Bay","29.3","Molly","Yes","No",NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","107","107_L15.avi","1","13.00578","Neosebastidae","Neosebastes","pandus",1,-33.5833,115.1881,"9/12/2014","9:25:00","Geographe Bay","Geographe Bay","29.3","Molly","Yes","No",NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","107","107_L15.avi","1","50.81971","Sparidae","Chrysophrys","auratus",4,-33.5833,115.1881,"9/12/2014","9:25:00","Geographe Bay","Geographe Bay","29.3","Molly","Yes","No",NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","107","107_L15.avi","1","10.72795","Trygonorrhinidae","Trygonorrhina","dumerilii",2,-33.5833,115.1881,"9/12/2014","9:25:00","Geographe Bay","Geographe Bay","29.3","Molly","Yes","No",NA,"1","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","108","108_L5.avi","1","33.23435","Carangidae","Pseudocaranx","spp",96,-33.4691,115.1677,"11/12/2014","6:47:00","Geographe Bay","Geographe Bay","34","Logan","Yes",NA,NA,"4","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","108","108_L5.avi","1","15.75742","Carangidae","Trachurus","novaezelandiae",1,-33.4691,115.1677,"11/12/2014","6:47:00","Geographe Bay","Geographe Bay","34","Logan","Yes",NA,NA,"4","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","108","108_L5.avi","1","60.00000","Myliobatidae","Myliobatis","tenuicaudatus",1,-33.4691,115.1677,"11/12/2014","6:47:00","Geographe Bay","Geographe Bay","34","Logan","Yes",NA,NA,"4","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","108","108_L5.avi","1","19.26927","Ostraciidae","Anoplocapros","amygdaloides",1,-33.4691,115.1677,"11/12/2014","6:47:00","Geographe Bay","Geographe Bay","34","Logan","Yes",NA,NA,"4","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","108","108_L5.avi","1","31.19675","Platycephalidae","Platycephalus","spp",6,-33.4691,115.1677,"11/12/2014","6:47:00","Geographe Bay","Geographe Bay","34","Logan","Yes",NA,NA,"4","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","108","108_L5.avi","1","10.10010","Sillaginidae","Sillago","spp",1,-33.4691,115.1677,"11/12/2014","6:47:00","Geographe Bay","Geographe Bay","34","Logan","Yes",NA,NA,"4","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","108","108_L5.avi","1","56.24347","Trygonorrhinidae","Trygonorrhina","dumerilii",2,-33.4691,115.1677,"11/12/2014","6:47:00","Geographe Bay","Geographe Bay","34","Logan","Yes",NA,NA,"4","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","108","108_L5.avi","1","49.07574","Urolophidae","Trygonoptera","spp",1,-33.4691,115.1677,"11/12/2014","6:47:00","Geographe Bay","Geographe Bay","34","Logan","Yes",NA,NA,"4","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","11","11_L13.avi","1","5.64120","Carangidae","Pseudocaranx","spp",2,-33.5712,115.2958,"12/12/2014","8:59:00","Geographe Bay","Geographe Bay","21.7","Hayley","Yes","Yes",NA,"2","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","11","11_L13.avi","1","12.14715","Gerreidae","Parequula","melbournensis",3,-33.5712,115.2958,"12/12/2014","8:59:00","Geographe Bay","Geographe Bay","21.7","Hayley","Yes","Yes",NA,"2","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","11","11_L13.avi","1","11.52597","Labridae","Austrolabrus","maculatus",1,-33.5712,115.2958,"12/12/2014","8:59:00","Geographe Bay","Geographe Bay","21.7","Hayley","Yes","Yes",NA,"2","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","11","11_L13.avi","1","55.75353","Labridae","Coris","auricularis",4,-33.5712,115.2958,"12/12/2014","8:59:00","Geographe Bay","Geographe Bay","21.7","Hayley","Yes","Yes",NA,"2","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","11","11_L13.avi","1","3.46291","Labridae","Eupetrichthys","angustipes",1,-33.5712,115.2958,"12/12/2014","8:59:00","Geographe Bay","Geographe Bay","21.7","Hayley","Yes","Yes",NA,"2","Multiple Use Zone","Fished"
